的	595
么	461
。	391
我	375
怎	349
？	284
一	266
电	239
做	235
到	215
给	203
查	163
下	152
天	147
新	145
打	144
车	141
首	131
什	120
票	117
看	114
影	110
发	108
说	104
开	104
视	102
上	101
有	97
想	96
火	94
闻	92
来	92
听	91
，	90
在	90
帮	89
中	88
大	83
播	82
州	82
话	81
信	81
你	80
要	79
诗	77
股	76
台	76
搜	75
英	69
南	69
去	68
是	67
语	67
法	67
今	66
放	66
航	65
京	65
个	64
海	64
短	62
好	61
北	59
小	58
明	58
最	57
索	57
班	57
飞	56
肉	56
鱼	55
啊	55
广	53
国	52
询	51
哪	51
节	51
网	50
道	49
烧	49
机	48
目	48
了	46
频	46
从	45
红	44
卫	44
号	43
高	43
乐	42
歌	41
白	41
鸡	40
安	38
李	37
西	36
1	36
请	36
不	36
谜	35
炒	35
0	35
用	34
讯	34
走	33
人	32
江	32
吃	32
三	32
赛	32
子	32
时	32
文	32
合	32
豆	31
现	31
码	31
蛋	31
门	30
治	30
讲	30
这	30
央	30
动	30
东	30
吗	30
2	30
点	29
背	29
晚	29
近	28
阳	28
张	28
件	28
唐	28
科	28
月	28
里	28
找	28
骨	27
句	27
汽	27
肥	26
情	26
C	26
剧	26
山	26
清	25
王	25
排	25
湖	25
武	25
吧	25
！	25
路	25
方	24
回	23
哦	23
少	23
邮	23
词	23
音	23
爱	23
样	22
二	22
菜	22
把	22
办	21
行	21
比	21
何	21
站	21
市	21
汉	21
头	20
8	20
饭	20
出	20
热	20
青	20
那	20
呢	20
5	20
超	20
星	19
条	19
煮	19
年	19
长	18
奖	18
家	18
周	18
美	17
如	17
可	17
以	17
面	17
息	17
深	17
圳	17
花	17
昌	17
春	17
疗	17
多	17
能	17
演	17
9	17
单	17
3	17
汤	17
成	16
T	16
V	16
老	16
百	16
十	16
片	16
间	16
酸	16
事	16
徽	16
q	16
华	15
猜	15
包	15
公	15
园	15
苏	15
水	15
手	15
调	15
土	14
价	14
米	14
陈	14
易	14
宁	14
会	14
c	14
香	14
日	14
四	14
都	14
翻	13
译	13
院	13
神	13
艺	13
金	13
林	13
炎	13
几	13
学	13
知	13
军	13
丝	13
龙	13
建	13
七	13
通	13
猪	13
读	13
六	13
沙	12
部	12
铁	12
重	12
牛	12
度	12
之	12
球	12
没	12
黄	12
庆	12
期	12
糖	12
云	12
女	12
得	11
地	11
导	11
济	11
果	11
儿	11
关	11
综	11
幻	11
集	11
民	11
郑	11
心	11
连	11
后	11
特	11
念	11
福	11
五	11
7	11
线	11
夜	11
套	11
石	11
a	11
叫	11
告	10
银	10
虾	10
复	10
宝	10
写	10
风	10
份	10
生	10
居	10
妈	10
游	10
杭	10
徐	10
买	10
唱	10
口	10
醋	10
坐	10
转	10
些	10
锅	10
爸	10
温	10
甲	9
本	9
结	9
6	9
岛	9
记	9
玩	9
画	9
前	9
第	9
城	9
制	9
正	9
毛	9
古	9
油	9
茄	9
朗	9
就	9
字	9
性	9
注	9
.	9
彩	9
喜	9
进	9
化	9
哥	9
漫	9
过	9
贵	8
蒸	8
病	8
透	8
昨	8
浏	8
览	8
器	8
魔	8
答	8
列	8
腐	8
作	8
教	8
粉	8
灯	8
早	8
程	8
候	8
诵	8
猫	8
意	8
无	8
港	8
尔	8
问	8
封	8
相	8
昆	8
场	8
联	8
呼	8
厦	8
送	8
波	8
肠	7
钢	7
映	7
恒	7
干	7
烤	7
页	7
起	7
世	7
姐	7
光	7
九	7
色	7
婆	7
泽	7
梅	7
理	7
河	7
寻	7
呀	7
只	7
辣	7
柿	7
熊	7
德	7
真	7
静	7
常	7
代	7
图	7
声	7
八	7
换	7
4	7
业	7
名	7
料	7
思	7
雪	7
带	7
原	7
狗	7
农	6
兰	6
置	6
全	6
饼	6
侠	6
工	6
卡	6
酷	6
虎	6
还	6
杨	6
经	6
麻	6
再	6
书	6
桂	6
糕	6
传	6
晓	6
满	6
才	6
钱	6
玉	6
始	6
秀	6
叶	6
伦	6
刘	6
瓜	6
需	6
曲	6
格	6
物	6
皮	6
威	6
收	6
死	6
分	6
流	6
表	6
录	6
浩	6
酱	6
移	6
鸭	6
洛	6
炸	6
至	5
宋	5
诉	5
位	5
解	5
潍	5
坊	5
浦	5
蟹	5
狐	5
秋	5
绝	5
太	5
便	5
推	5
马	5
杰	5
浪	5
途	5
加	5
番	5
爆	5
笑	5
软	5
岳	5
选	5
珠	5
梦	5
当	5
午	5
所	5
永	5
楼	5
很	5
兴	5
见	5
非	5
诚	5
勿	5
扰	5
涨	5
兵	5
嗯	5
言	5
孩	5
聊	5
翅	5
刚	5
往	5
营	5
雨	5
刻	5
启	5
等	5
材	5
司	5
炖	5
警	5
步	5
m	5
商	5
订	5
替	5
吉	5
露	5
乳	5
萝	5
者	5
羊	5
官	5
利	5
师	5
指	4
吴	4
村	4
阿	4
活	4
们	4
他	4
战	4
内	4
对	4
腺	4
该	4
眼	4
随	4
川	4
激	4
瑞	4
凤	4
凰	4
奥	4
失	4
界	4
淮	4
喂	4
足	4
苹	4
臭	4
拉	4
源	4
更	4
丽	4
腾	4
案	4
咖	4
杜	4
照	4
夫	4
锡	4
校	4
同	4
培	4
证	4
o	4
宫	4
亮	4
薯	4
预	4
晨	4
旅	4
潘	4
平	4
保	4
快	4
睡	4
觉	4
许	4
切	4
跌	4
凉	4
赣	4
淘	4
药	4
胡	4
强	4
党	4
和	4
妹	4
团	4
您	4
探	4
感	4
产	4
入	4
呃	4
黑	4
耳	4
拨	4
空	4
谢	4
摩	4
庄	4
雷	4
达	4
报	4
#	4
育	4
镇	4
-	4
婷	4
赶	4
仁	4
莞	4
立	4
省	3
应	3
尾	3
街	3
博	3
况	3
宇	3
板	3
于	3
钓	3
贝	3
块	3
椒	3
破	3
荐	3
双	3
亢	3
赵	3
也	3
咏	3
湿	3
沿	3
巴	3
盘	3
甄	3
嬛	3
菊	3
欲	3
u	3
脚	3
夏	3
君	3
拍	3
瓷	3
笨	3
纳	3
为	3
甫	3
落	3
s	3
k	3
哈	3
血	3
奇	3
峰	3
肾	3
馒	3
阜	3
娱	3
冰	3
凌	3
技	3
疆	3
戏	3
县	3
酒	3
速	3
交	3
咳	3
嗽	3
泰	3
若	3
丸	3
两	3
津	3
主	3
e	3
智	3
种	3
鲤	3
嘉	3
慧	3
登	3
队	3
险	3
变	3
零	3
胃	3
曹	3
义	3
h	3
恐	3
怖	3
尿	3
洲	3
际	3
童	3
店	3
草	3
亚	3
配	3
谁	3
烦	3
布	3
然	3
冒	3
痛	3
堰	3
堡	3
仙	3
佛	3
谋	3
孟	3
丹	3
饶	3
共	3
异	3
艾	3
气	3
丁	3
《	3
》	3
田	3
医	3
景	3
煲	3
较	3
斯	3
男	3
向	3
腊	3
莫	3
蹄	3
鹏	3
忘	3
环	3
良	3
消	3
磊	3
勋	3
半	3
卜	3
敏	3
曼	3
霸	3
胜	3
K	3
A	3
总	3
i	3
宜	3
帝	3
浙	3
康	3
伤	3
烽	3
佳	3
灰	2
胖	2
陵	2
脱	2
呦	2
鹿	2
鸣	2
煎	2
淋	2
闸	2
角	2
孙	2
聚	2
否	2
其	2
玄	2
刀	2
床	2
财	2
崎	2
忙	2
访	2
枝	2
类	2
饺	2
盛	2
获	2
伟	2
怀	2
喱	2
肩	2
围	2
直	2
脊	2
阴	2
郭	2
剩	2
y	2
爷	2
服	2
螺	2
甜	2
汕	2
数	2
陕	2
幅	2
容	2
外	2
末	2
骏	2
岁	2
恨	2
束	2
p	2
r	2
蕉	2
萌	2
柳	2
陆	2
形	2
靖	2
剑	2
并	2
论	2
亲	2
雄	2
贤	2
观	2
桥	2
馆	2
计	2
穷	2
富	2
茶	2
鸽	2
侦	2
欧	2
占	2
系	2
又	2
级	2
克	2
夷	2
冠	2
尚	2
添	2
姓	2
蓝	2
骑	2
董	2
悠	2
扬	2
底	2
跳	2
健	2
颖	2
认	2
灌	2
湛	2
卢	2
设	2
葱	2
胆	2
豪	2
典	2
坛	2
希	2
定	2
实	2
介	2
熙	2
惊	2
久	2
惑	2
左	2
力	2
宏	2
俱	2
倒	2
沁	2
莱	2
宾	2
:	2
粥	2
趟	2
品	2
勇	2
士	2
湘	2
冲	2
哇	2
篇	2
腿	2
象	2
棋	2
淄	2
简	2
紫	2
姜	2
焖	2
葛	2
珍	2
室	2
食	2
莹	2
敦	2
评	2
辉	2
孝	2
蒽	2
桑	2
芜	2
锋	2
饿	2
朵	2
余	2
狼	2
万	2
接	2
媛	2
爪	2
务	2
晶	2
斌	2
涛	2
丰	2
政	2
颈	2
椎	2
癌	2
菇	2
资	2
值	2
篮	2
临	2
乡	2
罗	2
展	2
精	2
斑	2
断	2
螃	2
B	2
肺	2
啥	2
望	2
镜	2
忍	2
薛	2
鹰	2
而	2
恩	2
烟	2
搞	2
奕	2
迅	2
派	2
菠	2
尼	2
隆	2
蝎	2
呗	2
购	2
造	2
钟	2
l	2
寿	2
滁	2
凯	2
潭	2
芋	2
拌	2
卖	2
灵	2
w	2
离	2
骚	2
员	2
呵	2
绍	2
偏	2
匪	2
组	2
紧	2
志	2
倩	2
啦	2
芒	2
茵	2
瀌	2
别	2
<PAD>	1
<UNK>	1
朴	1
叔	1
远	1
自	1
附	1
脑	1
瘫	1
基	1
逛	1
澄	1
微	1
葵	1
淼	1
翠	1
栗	1
划	1
算	1
痔	1
削	1
状	1
盐	1
碎	1
翊	1
桐	1
玫	1
瑰	1
肖	1
疹	1
处	1
债	1
惠	1
眠	1
樱	1
桃	1
锦	1
社	1
郁	1
